rank	strain	log growth rate	number of samples
B.1.160.29	5.69487	191
Y	5.68709	501
B.1.438	5.68075	543
B.1.177.66	5.6804	24
B.1.177.17	5.67104	1163
B.1.258.23	5.6671	37
B.1.177.29	5.667	30
B.1.177.47	5.6636	58
B.1.177.75	5.65936	696
B.1.258.18	5.6587	10
B.1.177.70	5.65233	131
B.1.177.8	5.65083	1251
R	5.63681	721
AS	5.63023	1497
B.1.177.4	5.62797	4450
B.1.177.48	5.62257	315
B.1.561	5.6174	989
B.1.563	5.6169	52
B.1.160.11	5.60744	152
B.1.177.21	5.59502	10497
B.1.160.13	5.54794	29
B.1.160.10	5.5461	111
B.1.177.38	5.54566	87
B.1.177.56	5.54467	1408
B.1.36.33	5.54442	123
B.1.258.21	5.54367	120
B.1.177.69	5.53833	498
B.1.36.28	5.53369	170
C.2.1	5.50825	120
B.1.177.11	5.50429	565
B.1.596	5.50368	8892
B.1.177.51	5.49054	135
B.1.177.19	5.48195	562
V.1	5.47145	40
B.1.177.45	5.46952	2561
B.1.36.9	5.46708	281
B.1.409	5.46674	859
B.1.160.19	5.46451	23
B.1.1.384	5.46133	43
D.5	5.45622	109
B.1.517	5.45401	1601
B.1.530	5.4404	59
B.1.177.43	5.43688	471
B.1.160.25	5.43297	81
C.36	5.42678	422
B.1.474	5.41699	320
B.1.258.5	5.40749	112
B.1.177.3	5.36791	124
B.1.177.84	5.36767	145
B.1.177.27	5.35801	101
B.1.480	5.35574	196
B.1.177.57	5.34074	3338
W	5.32976	222
B.1.177.9	5.3271	630
B.1.36.29	5.32061	783
AP.1	5.30591	654
AM	5.29686	439
B.1.177.71	5.29526	92
B.1.160.31	5.28702	108
B.1.160.20	5.27817	105
B.1.160.30	5.26307	272
Z	5.25656	526
B.1.1.351	5.25298	134
B.1.160.28	5.2369	311
B.1.160.14	5.23502	422
B.1.177.26	5.22812	138
B.1.258.12	5.2267	120
B.1.177	5.22435	63576
B.1.160.12	5.22434	127
B.1.258.7	5.22278	507
AF.1	5.22238	24
B.1.177.20	5.21925	616
B.1.588	5.21288	888
B.1.117.2	5.20483	213
B.1.36.35	5.19767	295
B.1.1.214	5.19513	14484
AB	5.18568	770
B.1.460	5.16472	47
B.1.177.44	5.16458	1627
B.1.36.24	5.1508	135
B.1.1.153	5.14789	727
B.1.258.6	5.14741	51
AD	5.13131	88
B.1.603	5.12322	82
C.36.2	5.11206	46
B.1.160	5.10333	19059
B.1.369.1	5.0889	26
B.1.258.3	5.07958	525
B.1.221	5.07591	11058
B.1.1.517	5.06225	85
B.1.1.464.1	5.06068	186
C.36.1	5.05602	102
B.1.1.377	5.04285	508
B.1.258	5.03939	10877
W.1	5.02634	83
AH.3	5.01877	103
B.1.177.33	5.01408	303
B.1.1.416	5.01192	592
B.1.177.24	4.99284	683
B.1.2	4.97851	68664
B.1.36.1	4.9774	692
B.1.1.375	4.9708	59
AD.2	4.96464	4235
N.5	4.96264	175
B.1.398	4.95757	261
B.1.177.55	4.9526	413
B.1.1.445	4.94655	20
B.1.258.10	4.9254	87
W.3	4.92265	177
B.1.1.332	4.91314	12
B.1.234	4.88896	4919
B.1.1.141	4.88422	249
M.1	4.86799	39
B.1.1.353	4.85771	23
B.1.258.9	4.85392	187
B.1.232	4.84953	1127
B.1.411	4.84332	238
B.1.160.15	4.82853	184
C.2	4.82818	46
B.1.1.207	4.81685	611
B.1.1.274	4.81591	189
B.1.36.34	4.80889	36
B.1.408	4.79393	194
B.1.1.385	4.78627	246
B.1.36.26	4.7779	309
B.1.1.486	4.77208	465
B.1.1.222	4.76422	2315
B.1.1.433	4.74931	522
B.1.160.32	4.73445	157
B.1.214	4.71217	63
B.1.1.159	4.68295	151
AJ	4.67825	198
B.1.1.355	4.67604	54
B.1.36.16	4.67517	535
A.23	4.6732	78
B.1.311	4.67313	2322
AE.8	4.6539	1358
AM.2	4.65104	8
B.1.1.487	4.6426	110
C.19	4.6337	25
B.1.160.22	4.61568	114
B.1.1.368	4.61057	181
B.1.1.434	4.60186	1986
B.1.36.7	4.59644	110
B.1.362.2	4.59615	201
B.1.36.38	4.57894	435
B.1.221.1	4.57113	319
B.1.221.2	4.56913	142
B.1.1.311	4.56734	2602
B.1.1.418	4.56194	26
B.1.523	4.56151	364
F	4.54121	1839
M.2	4.53719	12
AS.2	4.53042	61
B.1.160.27	4.52262	63
D	4.48712	1157
B.1.36	4.47453	2884
C.31	4.47173	40
B.1.160.23	4.45814	186
B.1.608	4.45089	146
B.1.1.483	4.4357	25
B.1.1.335	4.40783	39
B.1.36.19	4.39692	68
B.1.587	4.39263	272
B.1.375	4.38927	846
AC.1	4.38669	25
B.1.1.334	4.3844	7
B.1.1.354	4.38318	123
B.1.36.22	4.37255	536
B.1.564.1	4.3484	442
AE.6	4.33239	24
B.1.361	4.31355	590
B.1.258.15	4.30555	46
B.1.539	4.28416	38
D.2	4.2752	12300
B.1.177.25	4.26917	52
B.1.478	4.264	67
B.1.544	4.26305	129
B.1.1.182	4.24548	11
B.1.533	4.24229	49
B.1.596.1	4.2366	29
B.1.549	4.22877	77
B.1.160.18	4.22849	98
B.1.177.23	4.2252	286
B.1.396	4.21459	942
B.1.469	4.21299	226
B.1.1.312	4.19542	458
G.1	4.18121	24
B.1.553	4.16987	28
B.1.1.429	4.15391	123
B.1.1.373	4.15376	34
B.1.497	4.15158	2344
B.1.400	4.14678	1291
B.1.433	4.14243	232
B.1.240.2	4.11882	33
B.1.1.219	4.11539	186
C.30.1	4.1036	140
B.1.346	4.08712	480
B.1.170	4.08439	50
B.1.1.100	4.07795	28
B.1.1.170	4.07154	663
B.1.214.1	4.0681	23
B.1.237	4.06539	153
B.1.131	4.05561	96
B.1.362	4.05237	440
B.1.243	4.05205	8719
B.1.585	4.0456	20
AH.2	4.04307	18
B.1.1.432	4.03561	476
B.1.582	4.03387	1097
B.1.591	4.03285	71
B.1.399	4.02705	318
B.1.1.50	4.01294	1244
B.1.1.389	4.0068	138
AG.1	4.00453	14
C.23	3.99547	123
B.1.1.157	3.99049	856
B.1.177.31	3.98911	77
B.1.1.428	3.98889	93
B.1.470	3.98704	270
B.1.1.330	3.98593	15
B.1.466	3.97807	27
B.1.601	3.97658	20
B.1.1.371	3.97341	50
B.1.362.1	3.96909	13
B.1.236	3.94155	687
AK.1	3.93902	71
B.1.599	3.93451	166
B.1.605	3.92944	83
B.1.1.343	3.91311	38
B.1.265	3.91119	506
B.1.298	3.90552	353
M.3	3.90456	11
B.1.1.518	3.90015	93
B.1.241	3.89488	675
B.1.580	3.8944	93
AQ	3.88289	1493
B.1.1.516	3.86458	15
AL.1	3.86215	34
B.1.1.37	3.86162	4879
AH	3.86145	230
B.1.1.265	3.83827	232
AQ.1	3.83093	10
B.1.111	3.82979	602
B.1.36.8	3.82706	658
S.1	3.82341	139
AH.1	3.81531	7
B.1.349	3.81504	888
B.1.239	3.81279	396
B.1.565	3.80403	745
B.1.1.337	3.79088	191
M	3.7809	555
B.1.456	3.78049	29
B.1.536	3.77829	41
B.1.1.121	3.77755	379
B.1.1.396	3.75889	13
B.1.1.357	3.74595	8
E.1	3.73079	468
B.1.88.1	3.72436	185
B.1.1.411	3.72083	46
B.1.1.256	3.71972	74
B.1.1.286	3.71884	331
B.1.1.243	3.71406	146
B.1.1.322	3.71336	71
B.1.1.338	3.70723	49
B.1.615	3.70075	22
C.35	3.69985	931
B.1.1.176	3.68739	820
B.1.1.284	3.68577	8796
B.1.1.56	3.68524	25
B.1.177.14	3.68444	139
B.1.1.229	3.66799	151
B.1.421	3.66751	51
B.1.1.239	3.66208	26
B.1.1.234	3.66065	60
B.1.1.362	3.64722	95
B.1.1.236	3.64187	133
B.1.1.162	3.64021	11
B.1.1.186	3.63961	227
B.1.428.2	3.63951	14
B.1.541	3.63604	178
AG	3.63534	362
C.5	3.63529	11
AN.1	3.63471	46
B.1.577	3.63226	1263
B.1.9.4	3.61711	120
C.30	3.61154	555
B.1.389	3.60368	693
B.1.1.521	3.59755	174
C.4	3.59491	61
B.1.1.341	3.58405	14
B.1.1.86	3.58225	38
B.1.1.204	3.5794	200
B.1.1.417	3.57931	300
B.1.527	3.57073	177
AS.1	3.57016	67
P	3.55091	2072
B.1.1.189	3.54692	536
B.1.1.467	3.5434	31
B.1.471	3.5366	328
B.1.1.58	3.52474	124
B.1.1.196	3.52218	165
B.1.543	3.51727	67
B.1.235	3.50735	398
B.1.1.209	3.50399	83
B.1.558	3.49325	143
B.1.1.302	3.48993	320
B.1.126	3.48126	360
B.1.1.307	3.47686	376
B.1.1.255	3.47424	312
B.1.1.329	3.47335	126
B.1.1.224	3.46317	61
B.1.1.325	3.4596	38
G	3.45695	222
B.1.1.280	3.44319	251
B.1.393	3.42014	29
B.1.1.44	3.413	365
B.1.423	3.40615	78
B.1.1.500	3.39946	42
AE.3	3.39745	14
B.1.1.387	3.39251	17
B.1.1.152	3.39163	21
K.2	3.38765	27
B.1.428.3	3.38732	12
E	3.38412	480
B.1.367	3.3793	798
A.25	3.37813	35
B.1.1.130	3.36711	64
B.1.279	3.367	1819
H	3.36501	223
B.1.1.349	3.35541	39
B.1.463	3.34435	121
AD.2.1	3.34327	10
B.1.406	3.33153	146
B.1.36.12	3.3197	102
B.1.377	3.31548	128
B.1.609	3.31509	1033
B.1.1.308	3.31471	82
B.1.1.465	3.31445	6
B.1.1.435	3.31358	25
B.1.149	3.30804	123
B.1.1.347	3.30689	36
AP	3.3013	2290
B.1.1.352	3.30066	9
B.1.1.381	3.29775	20
AQ.2	3.28866	9
B.1.1.320	3.28831	41
B.1.1.449	3.28496	19
B.1.1.298	3.28424	1426
B.1.499.1	3.27596	5
B.1.1.242	3.27035	23
B.1.550	3.26963	62
B.1.459	3.25799	193
B.1.36.20	3.25186	56
B.1.1.424	3.24432	19
B.1.1.144	3.24272	35
B.1.1.269	3.23588	413
B.1.1.453	3.22858	73
B.1.110.3	3.21122	554
B.1.1.407	3.20248	17
C.20	3.19349	13
B.1.1.301	3.18853	820
B.1.1.336	3.18484	33
AE.4	3.17736	17
B.1.36.23	3.17166	52
B.1.240	3.17147	2581
B.1.1.388	3.16803	22
A.24	3.16688	14
B.1.1.425	3.1622	20
B.1.564	3.16047	1354
B.1.306	3.1503	127
AE	3.14856	1684
B.1.218	3.14622	172
B.1.1.282	3.14179	81
B.1.1.422	3.13101	10
B.1.337	3.12837	98
B.1.1.404	3.12831	33
B.1.1.101	3.11691	78
B.1.1.310	3.1098	66
B.1.567	3.10444	209
B.1.436	3.10181	194
K.3	3.10019	81
K	3.09325	1192
B.1.1.51	3.09087	564
B.1.1.403	3.08514	21
B.1.569	3.07516	52
C.3	3.07301	131
B.1.1.451	3.0687	23
B.1.1.54	3.0677	268
B.1.1.456	3.06375	19
B.1.556	3.06366	103
B.1.324	3.05626	373
B.1.1.412	3.05104	128
B.1.1.279	3.04904	901
B.1.238	3.04772	71
B.1.1.119	3.04399	29
B.1.1.506	3.04156	23
B.1.1.452	3.03647	7
B.1.612	3.03159	586
B.1.203	3.03142	13
B.1.1.74	3.02989	247
B.1.1.358	3.0278	19
B.1.602	3.02754	75
B.1.1.461	3.02606	57
B.1.282	3.02593	68
B.1.1.163	3.02527	72
B.1.348	3.02007	49
B.1.222	3.01805	563
B.1.280	3.01579	90
AE.1	3.01267	46
B.1.1.123	3.00496	55
B.1.397	3.00159	117
C.18	2.99968	148
B.1.403	2.99868	94
AK.2	2.99644	22
B.1.1.138	2.99497	163
B.1.1.512	2.99401	22
C.29	2.98179	16
B.1.1.63	2.97862	557
B.1.1.446	2.97509	5
C.26	2.96938	123
B.1.139	2.96189	1175
B.1.1.303	2.96104	345
B.1.1.115	2.96052	108
B.1.1.168	2.95765	40
B.1.189	2.9563	140
D.3	2.95035	150
B.1.1.221	2.94195	94
B.1.597	2.93796	70
B.1.113	2.93141	61
B.1.1.414	2.92935	7
B.1.342	2.92586	8
B.1.402	2.92581	78
B.1.448	2.9218	168
N.4	2.91931	217
B.1.1.193	2.91849	8
B.1.1.97	2.91515	36
AF	2.89809	185
C.33	2.89249	11
B.1.420	2.8897	74
B.1.401	2.88942	97
B.1.1.444	2.8884	5
B.1.1.507	2.88648	25
B.1.1.12	2.87966	117
B.1.1.319	2.87457	40
B.1.1.346	2.86445	34
C.34	2.86314	16
K.1	2.85632	35
B.1.1.133	2.85604	104
B.1.1.31	2.85477	15
AE.7	2.85294	12
B.1.1.408	2.84918	9
B.1.1.382	2.8444	17
B.1.1.272	2.84171	192
N.7	2.83766	30
B.1.1.261	2.83583	100
B.1.1.254	2.83277	74
AE.5	2.83263	25
B.1.441	2.83066	85
B.1.1.431	2.82127	56
B.1.405	2.81163	55
B.1.1.128	2.81028	79
B.1.1.34	2.80969	80
B.1.532	2.80339	161
B.1.1.484	2.79701	8
B.1.1.340	2.79412	25
B.1.1.192	2.78406	260
B.1.505	2.78195	157
B.1.1.187	2.78087	99
B.1.1.174	2.77863	213
B.1.468	2.77136	117
B.1.381	2.77106	75
C.14	2.76698	177
B.1.128	2.76589	1266
B.1.22.1	2.76546	28
C	2.76386	2631
B.1.444	2.7605	17
B.1.1.218	2.75757	76
B.1.1.327	2.75749	7
B.1.1.485	2.75022	83
B.1.1.99	2.74747	31
B.1.509	2.7386	857
B.1.1.400	2.7314	20
A.26	2.72906	14
B.1.165	2.72887	122
B.1.146	2.72125	152
AK	2.72024	491
B.1.1.406	2.71981	128
N.6	2.71758	124
B.1.1.370	2.7167	25
B.1.1.47	2.71259	148
B.1.264.1	2.70752	18
B.1.1.220	2.70696	289
B.1.570	2.6923	38
B.1.452	2.69118	67
B.1.1.392	2.68635	17
B.1.1.398	2.66482	212
C.8	2.66461	227
B.1.1.304	2.66293	310
B.1.242	2.6563	45
B.1.188	2.64287	58
B.1.1.378	2.64073	88
B.1.1.266	2.6331	80
B.1.1.145	2.6218	24
B.1.1.253	2.61619	379
B.1.184	2.61235	15
B.1.231	2.61132	28
B.1.229	2.60712	82
C.21	2.6062	7
B.1.499	2.59563	712
B.4.8	2.59207	13
B.1.1.427	2.58912	8
AL	2.58812	233
B.1.593	2.58548	86
B.1.1.442	2.58313	45
C.32	2.5793	38
B.1.1.448	2.567	392
N.2	2.56606	13
B.1.1.198	2.56161	638
B.1.1.401	2.55384	84
B.1.417	2.55176	24
B.1.1.415	2.54509	20
B.1.1.107	2.54018	31
B.1.1.27	2.53959	153
B.1.1.136	2.53735	46
B.1.328	2.53636	30
B.1.1.309	2.53522	153
N.1	2.53437	39
B.1.1.344	2.53426	70
B.1.1.419	2.53033	96
B.1.309	2.52093	19
B.1.554	2.50944	77
B.1.595	2.5072	2480
C.22	2.50644	14
B.1.1.134	2.50443	255
B.1.1.462	2.49855	107
B.1.540	2.49283	76
B.1.1.326	2.49229	485
B.1.566	2.48747	62
B.1.1.205	2.48471	186
B.1.1.72	2.48081	28
B.1.1.359	2.47904	28
B.1.1.45	2.47661	63
AE.2	2.46832	14
C.28	2.46629	18
C.12	2.46409	123
B.1.291	2.46388	54
C.17	2.45213	12
AC	2.44661	19
B.1.407	2.43894	25
B.1.227	2.43744	18
B.1.1.139	2.43494	40
B.1.1.15	2.43218	40
B.1.1.324	2.43002	18
B.1.1.299	2.41661	80
B.1.571	2.41271	71
B.1.1.514	2.41087	17
N	2.40535	1837
B.1.1.62	2.40296	26
B.1.305	2.40191	398
B.1.1.194	2.40177	105
B.1.383	2.39756	140
B.1.1.46	2.39725	133
B.1.1.191	2.39719	208
B.1.1.273	2.39559	140
B.1.1.244	2.38977	45
N.3	2.37913	146
A.12	2.37811	6
B.1.1.464	2.37768	501
AN	2.37123	38
B.1.1.201	2.36765	24
B.1.1.227	2.3594	229
B.1.1.120	2.34174	30
B.1.1.296	2.33129	53
B.1.1.208	2.32942	81
C.1	2.32057	322
B.1.1.421	2.31351	34
B.1.1.202	2.31211	11
B.1.1.165	2.31197	65
B.1.1.458	2.30853	21
B.1.1.426	2.3079	24
B.1.576	2.29635	604
B.1.1.364	2.28581	14
S	2.2846	276
B.1.1.423	2.28197	16
B.1.369	2.27781	2214
B.1.1.258	2.27424	235
B.1.1.135	2.27262	152
B.1.1.450	2.27159	28
B.1.1.117	2.2675	146
B.1.1.288	2.26647	510
B.1.1.275	2.265	32
B.1.3	2.26377	292
B.1.1.466	2.26354	44
B.1.1.228	2.25868	220
B.1.1.40	2.25122	31
B.1.1.158	2.24879	70
B.1.1.342	2.23567	15
B.1.1.203	2.23084	26
C.7	2.22848	29
C.11	2.22674	464
B.1.1.283	2.21942	41
B.1.1.271	2.2107	16
A.15	2.20571	63
B.1.1.513	2.20377	81
B.1.1.447	2.19802	19
B.1.363	2.19767	13
B.1.385	2.19742	63
C.9	2.18708	32
B.1.1.57	2.18516	65
B.1.281	2.18458	36
B.1.1.463	2.18324	16
B.1.233	2.18125	66
B.1.606	2.1784	116
B.1.1.178	2.17491	24
B.1.247	2.17293	48
B.1.1.300	2.16947	92
B.1.1.237	2.1682	174
B.1.1.16	2.16515	18
B.1.1.161	2.16311	184
B.1.1.38	2.16062	14
B.1.1.118	2.16016	73
B.1.1.380	2.15942	89
B.1.1.481	2.15598	14
B.1.1.17	2.15428	33
B.1.1.482	2.14569	36
B.1.1.439	2.145	97
B.1.240.1	2.14376	38
C.13	2.14286	31
B.1.1.356	2.14107	57
B.1.1.127	2.14058	16
B.1.1.166	2.13882	35
L.2	2.13308	81
L	2.13037	715
B.1.520	2.127	19
B.1.382	2.12617	64
A.19	2.12174	73
B.1.110.1	2.11752	10
B.1.1.4	2.11574	331
B.1.1.365	2.1146	175
B.1.1.41	2.11056	153
C.25	2.10638	8
B.1.1.391	2.10293	114
B.1.1.175	2.10055	12
B.1.1.148	2.09808	61
B.1.1.92	2.09598	30
B.1.1.122	2.08975	19
A.18	2.08958	10
B.1.1.55	2.08891	76
B.1.1.360	2.08475	15
B.1.1.251	2.07639	31
B.1.1.110	2.07513	13
B.1.486	2.07298	10
B.1.1.98	2.05903	48
B.1.1.361	2.05712	21
B.1.173	2.05616	36
B.1.1.160	2.05498	10
N.8	2.05338	30
B.1.1.53	2.04936	28
B.1.560	2.04814	70
B.1.1.285	2.04778	127
B.1.285	2.04655	8
B.1.1.84	2.04476	11
B.1.1.395	2.04228	18
B.1.1.8	2.03797	272
B.1.1.114	2.03561	15
B.1.1.383	2.03163	16
B.1.340	2.02922	123
B.1.1.132	2.02532	72
B.1.40	2.02209	58
B.1.1.181	2.02042	213
B.1.1.83	2.01878	166
B.1.1.147	2.01759	11
B.1.1.129	2.01105	37
B.1.1	2.00908	39467
B.1.1.109	2.00732	25
B.1.1.93	2.00725	27
B.1.116	2.00557	84
B.1.36.10	2.00303	679
B.1.164	2.00243	59
B.1.1.263	2.001	295
B.1.1.441	1.99876	20
B.1.574	1.99753	376
B.1.1.49	1.98924	57
B.1.1.376	1.98763	140
B.1.1.59	1.98517	152
B.1.1.149	1.98367	61
B.1.1.87	1.97479	15
B.1.1.89	1.97276	82
B.1.1.399	1.96413	10
B.1.573	1.96255	163
B.1.462	1.96235	30
B.1.1.116	1.95815	17
B.1.425	1.94928	271
B.1.1.164	1.93531	66
B.1.1.430	1.9347	20
B.1.504	1.93315	30
B.1.1.30	1.93206	13
B.1.1.409	1.92754	30
B.1.318	1.92567	25
B.1.208	1.92466	27
B.1.390	1.92246	89
B.1.1.230	1.92216	68
B.1.1.125	1.9218	98
B.1.1.410	1.92158	20
B.1.1.14	1.92117	58
B.1.611	1.90546	23
B.1.595.2	1.89874	22
B.1.1.180	1.89635	91
B.1.443	1.89197	115
B.1.1.172	1.88503	50
B.1.1.71	1.8821	146
B.1.538	1.88088	29
B.1.1.77	1.87433	23
B.1.548	1.87399	25
B.1.1.372	1.87094	1216
B.1.1.137	1.87056	77
B.1.578	1.86818	26
B.1.1.5	1.86806	104
B.1.546	1.86571	205
B.1.1.43	1.86347	66
B.1.1.91	1.85844	5
B.1.1.270	1.85247	101
B.1.1.331	1.85205	86
B.1.293	1.8519	63
B.1.500	1.84976	13
B.1.1.82	1.84951	27
B.1.1.291	1.84838	1147
B.1.1.436	1.84761	37
B.1.206	1.84549	853
B.1.1.3	1.84504	110
B.1.1.290	1.84436	40
B.1.1.402	1.8372	46
B.1.1.90	1.83324	8
B.1.498	1.8331	43
B.1.1.379	1.83007	31
B.1.273	1.82063	20
B.1.213	1.8201	56
B.1.388	1.8143	6
B.1.1.367	1.81405	13
B.1.1.394	1.81368	43
B.1.1.184	1.80769	16
B.1.503	1.7974	225
B.1.537	1.79329	31
B.1.432	1.79125	52
C.27	1.79119	50
B.1.581	1.78853	70
B.1.1.155	1.78772	14
B.1.1.440	1.78693	47
B.1.1.459	1.78674	39
B.1.595.1	1.76801	148
B.1.1.112	1.76441	16
L.4	1.7617	18
B.1.1.95	1.75957	30
B.1.195	1.7587	190
B.1.490	1.75663	10
B.1.1.142	1.75487	28
B.1.600	1.75066	90
B.1.1.111	1.74937	57
B.1.1.225	1.74511	118
B.1.453	1.73801	161
B.1.1.213	1.73797	49
B.1.1.366	1.72754	59
B.1.426	1.71833	871
B.1.1.154	1.71665	24
B.1.422	1.71491	1228
B.1.1.185	1.71318	11
B.1.326	1.70239	60
B.1.473	1.6919	49
B.1.595.3	1.68936	33
B.1.140	1.6879	47
B.1.336	1.68629	283
B.1.1.438	1.68103	19
B.6.7	1.67979	62
B.1.545	1.67824	18
B.1.493	1.67428	23
B.1.245	1.65799	27
B.1.1.226	1.65739	117
B.1.1.363	1.64833	165
B.1.508	1.64089	38
B.1.1.437	1.63726	41
B.1.1.197	1.63638	26
B.1.1.515	1.62053	42
B.1.1.249	1.62025	14
C.6	1.61296	5
B.1.1.386	1.60963	12
B.1.1.177	1.60863	29
B.1.1.262	1.60835	47
B.1.598	1.60694	47
B.1.1.13	1.59644	17
B.1.94	1.5935	23
C.10	1.57842	4
B.1.1.268	1.57135	55
B.1.483	1.5692	9
B.1.219	1.56864	73
B.1.325	1.56763	106
B.1.507	1.56596	74
B.1.595.4	1.56531	134
B.1.256	1.56166	59
B.1.516	1.55454	482
B.1.1.48	1.55101	342
B.1.494	1.54579	22
B.1.506	1.52675	36
B.1.1.339	1.52078	94
B.1.502	1.51518	19
B.1.496	1.51428	5
B.1.1.88	1.50713	20
B.1.547	1.50532	39
B.1.428.1	1.50299	29
B.1.9.5	1.50195	141
B.1.22	1.4913	721
B.1.467	1.48623	21
B.1.1.190	1.48614	17
B.1.384	1.47568	361
B.1.1.169	1.47497	34
B.1.482	1.46614	9
B.1.378	1.45987	77
B.1.501	1.45695	116
B.1.451	1.45584	75
B.1.437	1.44985	42
B.1.304	1.43714	41
B.1.97	1.43324	39
A.7	1.42899	19
B.1.1.289	1.42635	476
B.1.1.113	1.41461	69
B.1.77	1.40621	23
B.1.84	1.39995	36
B.1.35	1.38295	121
B.1.372	1.36258	91
B.1.1.210	1.36208	131
B.1.1.480	1.35913	30
B.1.289	1.35802	302
B.1.169	1.35516	73
B.1.521	1.33265	159
B.1.529	1.32793	18
B.1.614	1.30988	8
B.1.1.75	1.29831	55
B.1.192	1.29575	99
B.1.310	1.28604	15
B.1.366	1.27916	180
B.1.357	1.27844	104
B.1.96	1.27789	41
B.1.475	1.27639	7
B.1.163	1.27148	39
B.1.143	1.2692	41
B.1.1.257	1.26153	76
B.1.105	1.2578	103
B.1.594	1.25639	30
B.1.302	1.25518	59
